Date,timeOpen,timeHigh,timeLow,name,open,high,low,close,volume,marketCap,timestamp
02-08-2024,00:00:00.000Z,2024-08-02T12:34:00.000Z,2024-08-02T23:14:00.000Z,2781,0.99907836,1.001019036,0.99857229,0.998674681,67773726854.59,114347643173.76,2024-08-02T23:59:59.999Z
01-08-2024,00:00:00.000Z,2024-08-01T14:48:00.000Z,2024-08-01T20:50:00.000Z,2781,0.999732442,1.001065963,0.998725962,0.99910793,65833386617.56,114389973000.29,2024-08-01T23:59:59.999Z
31-07-2024,00:00:00.000Z,2024-07-31T18:10:00.000Z,2024-07-31T11:32:00.000Z,2781,0.999839618,1.001222416,0.999287776,0.999733376,52003171104.09,114435510391.49,2024-07-31T23:59:59.999Z
30-07-2024,00:00:00.000Z,2024-07-30T13:31:00.000Z,2024-07-30T15:12:00.000Z,2781,0.999796668,1.001258951,0.999369172,0.999829793,51267032806.25,114443245377.63,2024-07-30T23:59:59.999Z
29-07-2024,00:00:00.000Z,2024-07-29T16:32:00.000Z,2024-07-29T16:48:00.000Z,2781,0.999914393,1.001263008,0.999502309,0.999794979,63609014546.27,114394587327.56,2024-07-29T23:59:59.999Z
28-07-2024,00:00:00.000Z,2024-07-28T11:36:00.000Z,2024-07-28T17:31:00.000Z,2781,1.000039791,1.00107525,0.999752638,0.999908197,33668335666.55,114407348239.49,2024-07-28T23:59:59.999Z
27-07-2024,00:00:00.000Z,2024-07-27T20:21:00.000Z,2024-07-27T20:46:00.000Z,2781,1.00015545,1.002043925,0.999585659,1.000086649,55047490100.19,114333758546.78,2024-07-27T23:59:59.999Z
26-07-2024,00:00:00.000Z,2024-07-26T19:49:00.000Z,2024-07-26T05:34:00.000Z,2781,0.999716995,1.001135974,0.999539968,1.000175976,52685688858.65,114301945155.58,2024-07-26T23:59:59.999Z
25-07-2024,00:00:00.000Z,2024-07-25T01:23:00.000Z,2024-07-25T14:39:00.000Z,2781,0.999857576,1.001818762,0.999391286,0.999810642,69959674583.58,114368803542.45,2024-07-25T23:59:59.999Z
24-07-2024,00:00:00.000Z,2024-07-24T16:56:00.000Z,2024-07-24T21:55:00.000Z,2781,1.000155205,1.001435718,0.999689172,0.999822053,51701005916.87,114403399830.93,2024-07-24T23:59:59.999Z
23-07-2024,00:00:00.000Z,2024-07-23T13:37:00.000Z,2024-07-23T13:35:00.000Z,2781,1.000431167,1.001616744,0.999582799,1.000161225,67217361971.98,114257947071.05,2024-07-23T23:59:59.999Z
22-07-2024,00:00:00.000Z,2024-07-22T06:42:00.000Z,2024-07-22T02:27:00.000Z,2781,1.000193335,1.001333681,0.999750674,1.000416753,52730305554.96,114133894420.18,2024-07-22T23:59:59.999Z
21-07-2024,00:00:00.000Z,2024-07-21T17:53:00.000Z,2024-07-21T23:58:00.000Z,2781,1.000502256,1.001685892,0.999981607,1.000191008,50474174911.77,114061252605.11,2024-07-21T23:59:59.999Z
20-07-2024,00:00:00.000Z,2024-07-20T01:54:00.000Z,2024-07-20T22:05:00.000Z,2781,1.000513445,1.00150302,1.000210591,1.00044696,40368955293.30,113934800515.26,2024-07-20T23:59:59.999Z
19-07-2024,00:00:00.000Z,2024-07-19T20:46:00.000Z,2024-07-19T13:37:00.000Z,2781,0.999790961,1.00156768,0.999611363,1.000517852,64622483445.65,113754606330.09,2024-07-19T23:59:59.999Z
