Date,timeOpen,timeHigh,timeLow,name,open,high,low,close,volume,marketCap,timestamp
31-05-2024,00:00:00.000Z,2024-05-31T15:04:00.000Z,2024-05-31T16:22:00.000Z,2781,0.518861187,0.524081606,0.512681574,0.51780002,1220311835.61,28712196971.00,2024-05-31T23:59:59.999Z
30-05-2024,00:00:00.000Z,2024-05-30T04:34:00.000Z,2024-05-30T08:14:00.000Z,2781,0.523248771,0.527337429,0.513637268,0.518861187,1329469468.98,28771039049.00,2024-05-30T23:59:59.999Z
29-05-2024,00:00:00.000Z,2024-05-29T11:28:00.000Z,2024-05-29T21:13:00.000Z,2781,0.52823414,0.532093553,0.520095659,0.523248429,1184420624.19,29003909345.00,2024-05-29T23:59:59.999Z
28-05-2024,00:00:00.000Z,2024-05-28T01:42:00.000Z,2024-05-28T04:37:00.000Z,2781,0.533772225,0.534572408,0.521591676,0.528234779,1141481356.90,29280269685.00,2024-05-28T23:59:59.999Z
27-05-2024,00:00:00.000Z,2024-05-27T16:14:00.000Z,2024-05-27T07:31:00.000Z,2781,0.528211455,0.539929645,0.523768571,0.533771915,1013292525.89,29587231203.00,2024-05-27T23:59:59.999Z
26-05-2024,00:00:00.000Z,2024-05-26T00:00:00.000Z,2024-05-26T21:50:00.000Z,2781,0.54180824,0.541834819,0.526602459,0.528211455,579619778.84,29279012242.00,2024-05-26T23:59:59.999Z
25-05-2024,00:00:00.000Z,2024-05-25T21:16:00.000Z,2024-05-25T03:19:00.000Z,2781,0.535748643,0.54231935,0.533508291,0.541808847,652679509.34,30032688498.00,2024-05-25T23:59:59.999Z
24-05-2024,00:00:00.000Z,2024-05-24T15:13:00.000Z,2024-05-24T07:09:00.000Z,2781,0.528285933,0.536729789,0.517872455,0.535753137,1232280844.79,29696802162.00,2024-05-24T23:59:59.999Z
23-05-2024,00:00:00.000Z,2024-05-23T13:51:00.000Z,2024-05-23T20:08:00.000Z,2781,0.52651039,0.539207125,0.509390698,0.528285933,2188558788.12,29283140599.00,2024-05-23T23:59:59.999Z
22-05-2024,00:00:00.000Z,2024-05-22T08:22:00.000Z,2024-05-22T21:16:00.000Z,2781,0.536982757,0.537688259,0.523691907,0.526510455,1205640256.84,29110207194.00,2024-05-22T23:59:59.999Z
21-05-2024,00:00:00.000Z,2024-05-21T15:16:00.000Z,2024-05-21T21:43:00.000Z,2781,0.537327056,0.556117861,0.532230335,0.536982516,1977024521.30,29689213366.00,2024-05-21T23:59:59.999Z
20-05-2024,00:00:00.000Z,2024-05-20T23:59:00.000Z,2024-05-20T01:35:00.000Z,2781,0.509661427,0.537333375,0.507495974,0.537333375,1401702874.14,29708249295.00,2024-05-20T23:59:59.999Z
19-05-2024,00:00:00.000Z,2024-05-19T02:50:00.000Z,2024-05-19T19:58:00.000Z,2781,0.521390943,0.523536528,0.507456849,0.509661427,562911149.34,28178645675.00,2024-05-19T23:59:59.999Z
18-05-2024,00:00:00.000Z,2024-05-18T10:31:00.000Z,2024-05-18T14:05:00.000Z,2781,0.523804158,0.525628457,0.51951962,0.521390447,496850724.70,28827158334.00,2024-05-18T23:59:59.999Z
17-05-2024,00:00:00.000Z,2024-05-17T16:25:00.000Z,2024-05-17T01:22:00.000Z,2781,0.515698994,0.528869798,0.513998231,0.523803899,1015239691.67,28960582435.00,2024-05-17T23:59:59.999Z
16-05-2024,00:00:00.000Z,2024-05-16T08:04:00.000Z,2024-05-16T14:58:00.000Z,2781,0.519011503,0.521330562,0.513103914,0.515698333,1152212983.27,28512456433.00,2024-05-16T23:59:59.999Z
15-05-2024,00:00:00.000Z,2024-05-15T20:11:00.000Z,2024-05-15T00:49:00.000Z,2781,0.499888627,0.519620808,0.49744959,0.519003698,1118098628.07,28732049377.00,2024-05-15T23:59:59.999Z
14-05-2024,00:00:00.000Z,2024-05-14T15:43:00.000Z,2024-05-14T06:22:00.000Z,2781,0.504901734,0.511356397,0.497827722,0.499887332,1077455413.01,27673422669.00,2024-05-14T23:59:59.999Z
13-05-2024,00:00:00.000Z,2024-05-13T16:28:00.000Z,2024-05-13T03:16:00.000Z,2781,0.499475422,0.511674282,0.487919006,0.504901734,991525777.63,27950944187.00,2024-05-13T23:59:59.999Z
12-05-2024,00:00:00.000Z,2024-05-12T04:59:00.000Z,2024-05-12T21:28:00.000Z,2781,0.505975883,0.508588347,0.497447251,0.499475422,397026846.27,27650548006.00,2024-05-12T23:59:59.999Z
11-05-2024,00:00:00.000Z,2024-05-11T16:38:00.000Z,2024-05-11T11:19:00.000Z,2781,0.502338152,0.507302777,0.501129972,0.505974745,447992708.07,28010408188.00,2024-05-11T23:59:59.999Z
10-05-2024,00:00:00.000Z,2024-05-10T00:00:00.000Z,2024-05-10T16:07:00.000Z,2781,0.521031101,0.521059405,0.498795533,0.502337569,1100350622.98,27809026381.00,2024-05-10T23:59:59.999Z
09-05-2024,00:00:00.000Z,2024-05-09T06:16:00.000Z,2024-05-09T13:47:00.000Z,2781,0.517223819,0.523269636,0.509924685,0.52102869,978009517.63,28843852660.00,2024-05-09T23:59:59.999Z
08-05-2024,00:00:00.000Z,2024-05-08T16:35:00.000Z,2024-05-08T23:35:00.000Z,2781,0.524744473,0.529060197,0.515714558,0.51722966,1122168970.74,28633084637.00,2024-05-08T23:59:59.999Z
07-05-2024,00:00:00.000Z,2024-05-07T03:13:00.000Z,2024-05-07T23:17:00.000Z,2781,0.540547947,0.543842094,0.522961223,0.524744014,1132990207.36,28984740151.00,2024-05-07T23:59:59.999Z
06-05-2024,00:00:00.000Z,2024-05-06T17:22:00.000Z,2024-05-06T12:57:00.000Z,2781,0.529788573,0.568880544,0.526610427,0.540547201,1774389099.85,29857659477.00,2024-05-06T23:59:59.999Z
05-05-2024,00:00:00.000Z,2024-05-05T16:19:00.000Z,2024-05-05T01:45:00.000Z,2781,0.530404825,0.533185755,0.524790936,0.529783876,535784827.02,29263355596.00,2024-05-05T23:59:59.999Z
04-05-2024,00:00:00.000Z,2024-05-04T13:14:00.000Z,2024-05-04T08:01:00.000Z,2781,0.5318933,0.540141316,0.528088827,0.530404745,686389981.55,29297390418.00,2024-05-04T23:59:59.999Z
03-05-2024,00:00:00.000Z,2024-05-03T20:52:00.000Z,2024-05-03T11:10:00.000Z,2781,0.518329377,0.536512851,0.515194167,0.531894196,1138445189.73,29379612126.00,2024-05-03T23:59:59.999Z
02-05-2024,00:00:00.000Z,2024-05-02T20:15:00.000Z,2024-05-02T06:43:00.000Z,2781,0.516997054,0.524334679,0.506693287,0.518329377,1118497653.70,28630396467.00,2024-05-02T23:59:59.999Z
01-05-2024,00:00:00.000Z,2024-05-01T19:28:00.000Z,2024-05-01T08:25:00.000Z,2781,0.500062278,0.520167673,0.480207582,0.517000058,1720060134.03,28620531114.00,2024-05-01T23:59:59.999Z
30-04-2024,00:00:00.000Z,2024-04-30T00:55:00.000Z,2024-04-30T16:28:00.000Z,2781,0.515433729,0.519230361,0.490493216,0.500064963,1347490378.75,27621396541.00,2024-04-30T23:59:59.999Z
29-04-2024,00:00:00.000Z,2024-04-29T19:21:00.000Z,2024-04-29T06:37:00.000Z,2781,0.510375424,0.517127916,0.499646947,0.51543193,1143210747.75,28470353298.00,2024-04-29T23:59:59.999Z
28-04-2024,00:00:00.000Z,2024-04-28T07:18:00.000Z,2024-04-28T23:42:00.000Z,2781,0.51777504,0.52462588,0.509455048,0.510376999,580872465.54,28191052606.00,2024-04-28T23:59:59.999Z
27-04-2024,00:00:00.000Z,2024-04-27T00:17:00.000Z,2024-04-27T01:20:00.000Z,2781,0.526111358,0.526211176,0.510422789,0.51777504,753955067.38,28599777155.00,2024-04-27T23:59:59.999Z
26-04-2024,00:00:00.000Z,2024-04-26T05:59:00.000Z,2024-04-26T15:27:00.000Z,2781,0.525513758,0.535510583,0.516151405,0.526112166,1158982887.34,29060241304.00,2024-04-26T23:59:59.999Z
25-04-2024,00:00:00.000Z,2024-04-25T21:37:00.000Z,2024-04-25T12:52:00.000Z,2781,0.527407686,0.532255676,0.514168666,0.525512107,1286617506.64,28971123639.00,2024-04-25T23:59:59.999Z
24-04-2024,00:00:00.000Z,2024-04-24T08:22:00.000Z,2024-04-24T23:07:00.000Z,2781,0.545154645,0.551619835,0.522068796,0.52740406,1534036869.78,29075334395.00,2024-04-24T23:59:59.999Z
23-04-2024,00:00:00.000Z,2024-04-23T00:21:00.000Z,2024-04-23T11:40:00.000Z,2781,0.556829095,0.557187173,0.543006245,0.545158754,1351313210.40,30053908921.00,2024-04-23T23:59:59.999Z
22-04-2024,00:00:00.000Z,2024-04-22T20:52:00.000Z,2024-04-22T00:43:00.000Z,2781,0.524676299,0.569130037,0.523283369,0.556833005,1671344072.00,30697511364.00,2024-04-22T23:59:59.999Z
21-04-2024,00:00:00.000Z,2024-04-21T08:26:00.000Z,2024-04-21T16:43:00.000Z,2781,0.52929163,0.536610262,0.520442906,0.524680148,896875432.55,28924955276.00,2024-04-21T23:59:59.999Z
20-04-2024,00:00:00.000Z,2024-04-20T18:08:00.000Z,2024-04-20T01:07:00.000Z,2781,0.503786397,0.529885921,0.499478061,0.529293019,1237297113.95,29179394497.00,2024-04-20T23:59:59.999Z
19-04-2024,00:00:00.000Z,2024-04-19T22:10:00.000Z,2024-04-19T02:31:00.000Z,2781,0.502982631,0.510698095,0.469006715,0.503786397,2145715370.55,27773312845.00,2024-04-19T23:59:59.999Z
